Date,Price,Open,High,Low,Vol.,Change
12/29/2021,32667,32074,33333,32037,4490000,0.028
12/30/2021,32778,32667,33333,32667,1960000,0.0034
12/31/2021,35037,32815,35037,32815,12980000,0.0689
1/4/2022,35296,35519,35593,35000,3120000,0.0074
1/5/2022,35148,35296,36185,34704,2650000,-0.0042
1/6/2022,34593,34667,35852,34296,5660000,-0.0158
1/7/2022,34222,34407,34815,34185,2990000,-0.0107
1/10/2022,33704,34000,34296,32963,5110000,-0.0152
1/11/2022,33111,33704,34074,32815,2290000,-0.0176
1/12/2022,34778,33111,35037,31630,3900000,0.0503
1/13/2022,34519,35111,35926,34445,5540000,-0.0075
1/14/2022,34000,33852,34445,33333,1780000,-0.015
1/17/2022,32593,34000,34593,32222,4160000,-0.0414
1/18/2022,32148,32222,33259,31185,4390000,-0.0136
1/19/2022,32296,32000,33037,32000,1660000,0.0046
1/20/2022,32593,32296,32963,31185,3730000,0.0092
1/21/2022,33407,32222,34074,32185,3140000,0.025
1/24/2022,32667,33259,34037,32593,2070000,-0.0222
1/25/2022,33926,32667,33926,32593,1960000,0.0385
1/26/2022,34889,34074,35556,33926,5790000,0.0284
1/27/2022,34667,34926,35556,34296,2430000,-0.0064
1/28/2022,35222,35037,36222,34593,4870000,0.016
2/7/2022,35074,35482,35926,35074,2060000,-0.0042
2/8/2022,35556,34519,35556,34519,3320000,0.0137
2/9/2022,35482,35889,36296,35333,3910000,-0.0021
2/10/2022,35259,35259,35630,34963,2500000,-0.0063
2/11/2022,35333,35037,35778,35000,2140000,0.0021
2/14/2022,34000,34667,35148,34000,4640000,-0.0377
2/15/2022,34222,34074,34593,33333,3490000,0.0065
2/16/2022,33778,34222,34222,33630,3230000,-0.013
2/17/2022,34667,34074,34667,33778,2130000,0.0263
2/18/2022,34704,34519,35111,34370,2020000,0.0011
2/21/2022,34519,34222,34704,34185,2560000,-0.0053
2/22/2022,34445,34074,34667,33852,2440000,-0.0021
2/23/2022,34741,34815,35445,34593,2690000,0.0086
2/24/2022,34704,34556,34963,33333,4170000,-0.0011
2/25/2022,35111,34889,35296,34815,3200000,0.0117
2/28/2022,34741,35185,35259,34741,1860000,-0.0105
3/1/2022,34815,34667,34815,34222,2100000,0.0021
3/2/2022,33926,34519,34519,32667,5900000,-0.0255
3/3/2022,34074,33667,34074,32889,3050000,0.0044
3/4/2022,33926,34000,34296,33630,1300000,-0.0043
3/7/2022,33259,33704,33704,33259,1770000,-0.0196
3/8/2022,33037,33185,33630,32852,2830000,-0.0067
3/9/2022,32963,32963,33185,31778,2840000,-0.0022
3/10/2022,32889,33556,33556,32889,1220000,-0.0022
3/11/2022,32370,32222,32963,32222,1830000,-0.0158
3/14/2022,31852,32222,32296,31852,2260000,-0.016
3/15/2022,32037,32000,32445,31741,1430000,0.0058
3/16/2022,32630,32704,32963,32445,1380000,0.0185
3/17/2022,32741,33037,33259,32741,756500,0.0034
3/18/2022,32815,32778,32889,32593,838800,0.0023
3/21/2022,33185,33037,33185,32889,1760000,0.0113
3/22/2022,33407,33370,33704,33259,1160000,0.0067
3/23/2022,33333,33482,33852,33185,899800,-0.0022
3/24/2022,33111,33333,33333,32889,1440000,-0.0067
3/25/2022,32963,33111,33222,32963,1030000,-0.0045
3/28/2022,32556,32815,32963,32259,1220000,-0.0124
3/29/2022,33259,32556,33445,32556,1430000,0.0216
3/30/2022,34815,33185,34815,33185,4930000,0.0468
3/31/2022,34852,34667,34889,34445,1730000,0.0011
4/1/2022,35482,34815,35889,34630,3590000,0.0181
4/4/2022,35407,36148,36148,35259,2330000,-0.0021
4/5/2022,34704,35296,35407,34704,1910000,-0.0199
4/6/2022,35111,34667,35852,34370,2700000,0.0117
4/7/2022,34593,35185,35704,34593,2040000,-0.0148
4/8/2022,33333,34815,34815,33333,1930000,-0.0364
4/12/2022,32741,33704,33778,32741,1340000,-0.0178
4/13/2022,33333,32815,33519,32148,1200000,0.0181
4/14/2022,33148,33333,33556,33074,744500,-0.0056
4/15/2022,32445,32963,33148,32407,1550000,-0.0212
4/18/2022,32000,32222,32407,31259,2200000,-0.0137
4/19/2022,31482,32000,32222,31037,1280000,-0.0162
4/20/2022,30630,31482,31741,30630,889800,-0.0271
4/21/2022,31111,30741,31111,28593,2120000,0.0157
4/22/2022,31482,31111,31963,29630,1420000,0.0119
4/25/2022,29593,31482,31482,29296,1580000,-0.06
4/26/2022,30445,29259,30445,27593,1460000,0.0288
4/27/2022,30963,30370,30963,29630,913000,0.017
4/28/2022,30667,30482,31148,30445,668000,-0.0096
4/29/2022,31852,30741,32037,30556,1980000,0.0386
5/4/2022,29926,32222,32222,29926,839000,-0.0605
5/5/2022,30963,30741,31111,30074,948000,0.0347
5/6/2022,30074,30370,30889,30000,832800,-0.0287
5/9/2022,28889,29630,30074,28000,1750000,-0.0394
5/10/2022,28445,27037,28667,27037,1550000,-0.0154
5/11/2022,29222,28963,29222,28370,902700,0.0273
5/12/2022,27185,28889,29111,27185,2040000,-0.0697
5/13/2022,25300,27000,27900,25300,1760000,-0.0693
5/16/2022,25550,25100,27000,23550,3900000,0.0099
5/17/2022,26600,25500,26750,24400,1730000,0.0411
5/18/2022,26600,27000,27050,26000,1190000,0
5/19/2022,25800,25200,26300,25200,1360000,-0.0301
5/20/2022,25850,25800,26100,25500,967000,0.0019
5/23/2022,24800,26000,26000,24800,877500,-0.0406
5/24/2022,25500,24450,25500,24150,1030000,0.0282
5/25/2022,26350,25500,26350,25500,1080000,0.0333
5/26/2022,26200,26500,26500,26050,798500,-0.0057
5/27/2022,26850,26250,26900,26050,2060000,0.0248
5/30/2022,27200,26900,27300,26800,999300,0.013
5/31/2022,26800,27250,27250,26600,467200,-0.0147
6/1/2022,26500,26750,27100,26400,514600,-0.0112
6/2/2022,26300,26500,26750,26050,752700,-0.0075
6/3/2022,26100,26300,26400,25850,633800,-0.0076
6/6/2022,26150,26100,26150,25800,1100000,0.0019
6/7/2022,26000,26150,26200,25400,755400,-0.0057
6/8/2022,26650,26500,27000,26000,968300,0.025
6/9/2022,26500,26800,26800,26300,380900,-0.0056
6/10/2022,26050,26100,26650,26050,607900,-0.017
6/13/2022,24250,25050,25300,24250,1900000,-0.0691
6/14/2022,22600,24200,24200,22600,2200000,-0.068
6/15/2022,22000,22500,22600,21100,3650000,-0.0265
6/16/2022,22200,22400,23000,22100,797900,0.0091
6/17/2022,20650,21700,21700,20650,4380000,-0.0698
6/20/2022,19300,20650,21600,19250,3200000,-0.0654
6/21/2022,18000,18400,19400,18000,3060000,-0.0674
6/22/2022,19250,18800,19250,18200,4280000,0.0694
6/23/2022,20350,19650,20350,19500,1730000,0.0571
6/24/2022,20600,20700,20750,20250,1390000,0.0123
6/27/2022,20700,20600,20750,20200,1540000,0.0049
6/28/2022,22100,20900,22100,20700,1750000,0.0676
6/29/2022,22400,22200,23600,21800,2390000,0.0136
6/30/2022,21500,22450,22800,21500,1570000,-0.0402
7/1/2022,22750,21500,23000,20200,2330000,0.0581
7/4/2022,24300,23100,24300,23100,4230000,0.0681
7/5/2022,24100,25000,25400,24100,2740000,-0.0082
7/6/2022,24100,23300,24500,23300,1680000,0
7/7/2022,25100,24300,25350,23200,3120000,0.0415
7/8/2022,25050,25450,25750,25000,1820000,-0.002
7/11/2022,23900,24200,24800,23700,2490000,-0.0459
7/12/2022,24300,23750,24900,23650,1060000,0.0167
7/13/2022,24300,24500,25200,24000,1520000,0
7/14/2022,24450,24150,24500,23900,1210000,0.0062
7/15/2022,24250,24450,25200,24250,2590000,-0.0082
7/18/2022,24600,24300,24650,24250,1390000,0.0144
7/19/2022,24300,24700,24700,24150,1100000,-0.0122
7/20/2022,24850,24950,25000,24600,2050000,0.0226
7/21/2022,25100,25050,25450,25000,1680000,0.0101
7/22/2022,26200,25450,26450,25150,4380000,0.0438
7/25/2022,25750,26000,26000,25500,1360000,-0.0172
7/26/2022,25650,25700,26150,25500,1140000,-0.0039
7/27/2022,25650,25500,25700,25200,817000,0
7/28/2022,26450,26050,26450,25700,2360000,0.0312
7/29/2022,26600,26500,27300,26450,6340000,0.0057
8/1/2022,26650,26500,26750,26300,1820000,0.0019
8/2/2022,26600,27000,27150,26550,1720000,-0.0019
8/3/2022,26200,26600,26600,26100,1980000,-0.015
8/4/2022,26100,26450,26450,26000,2370000,-0.0038
8/5/2022,25950,26000,26000,25650,2450000,-0.0057
8/8/2022,26150,25800,26300,25800,1560000,0.0077
8/9/2022,26050,26300,26300,25900,1600000,-0.0038
8/10/2022,26000,26000,26100,25900,1360000,-0.0019
8/11/2022,25650,26200,26300,25500,2340000,-0.0135
8/12/2022,25800,25900,25900,25400,1490000,0.0058
8/15/2022,26250,26000,26550,25800,2350000,0.0174
8/16/2022,26400,26300,26750,26100,3400000,0.0057
8/17/2022,26150,26400,26500,26150,2340000,-0.0095
8/18/2022,26000,26100,26450,26000,2760000,-0.0057
8/19/2022,25700,25900,26200,25700,1840000,-0.0115
8/22/2022,25000,25800,25800,24650,2420000,-0.0272
8/23/2022,25200,24700,25200,24550,1120000,0.008
8/24/2022,25100,25350,25550,25100,1100000,-0.004
8/25/2022,25700,25400,25850,25200,2120000,0.0239
8/26/2022,25400,25700,25850,25350,1540000,-0.0117
8/29/2022,25300,25100,25700,24650,1850000,-0.0039
8/30/2022,25000,25600,25750,25000,1670000,-0.0119
8/31/2022,25000,25000,25200,24850,1230000,0
9/5/2022,24550,25000,25150,24550,1550000,-0.018
9/6/2022,24600,24550,24800,24400,2010000,0.002
9/7/2022,24500,24600,25350,24500,3010000,-0.0041
9/8/2022,23600,24700,24800,23600,1880000,-0.0367
9/9/2022,23600,23750,23800,22300,4170000,0
9/12/2022,23350,23800,23950,22950,1530000,-0.0106
9/13/2022,23350,23400,23550,23000,1090000,0
9/14/2022,23150,22900,23150,22650,1350000,-0.0086
9/15/2022,23000,23300,23300,23000,685900,-0.0065
9/16/2022,22750,22900,23000,22350,1450000,-0.0109
9/19/2022,22050,22200,22600,21350,2560000,-0.0308
9/20/2022,22300,22000,22300,21350,1650000,0.0113
9/21/2022,22000,22000,22100,21750,959900,-0.0135
9/22/2022,22500,21600,22500,21550,1410000,0.0227
9/23/2022,22300,22200,22500,22050,919300,-0.0089
9/26/2022,22550,21800,23000,20950,2790000,0.0112
9/27/2022,23250,22100,23550,22100,3850000,0.031
9/28/2022,22800,23400,23400,22500,1210000,-0.0194
9/29/2022,22150,22950,23200,22100,1560000,-0.0285
9/30/2022,22000,22100,22250,21100,2100000,-0.0068
10/3/2022,21150,21600,22100,20900,2310000,-0.0386
10/4/2022,21250,21400,22050,21200,2050000,0.0047
10/5/2022,21450,22000,22000,21450,1320000,0.0094
10/6/2022,20750,21450,21450,20000,2040000,-0.0326
10/7/2022,20000,19900,20650,19300,2380000,-0.0361
10/10/2022,19950,19850,20450,19200,1630000,-0.0025
10/11/2022,19350,19500,19850,18600,2500000,-0.0301
10/12/2022,19600,19300,20550,19300,2000000,0.0129
10/13/2022,19700,19700,20000,19500,1460000,0.0051
10/14/2022,20200,21050,21050,20050,2740000,0.0254
10/17/2022,19900,20150,20200,19400,1230000,-0.0149
10/18/2022,19950,20250,20500,19900,1500000,0.0025
10/19/2022,20400,20000,20600,19900,1570000,0.0226
10/20/2022,19950,20500,20500,19900,1550000,-0.0221
10/21/2022,19200,20100,20100,18650,2150000,-0.0376
10/24/2022,18850,19250,19250,17900,1920000,-0.0182
10/25/2022,19250,19000,19800,18000,1850000,0.0212
10/26/2022,19050,19350,19500,18650,787200,-0.0104
10/27/2022,19900,19200,19900,18650,2130000,0.0446
10/28/2022,19700,20100,20550,19700,2310000,-0.0101
10/31/2022,19600,19850,19900,19100,1230000,-0.0051
11/1/2022,20150,19900,20450,19800,5000000,0.0281
11/2/2022,20700,20150,21250,20100,9640000,0.0273
11/3/2022,20300,20550,20800,20250,4350000,-0.0193
11/4/2022,19750,20000,20300,18900,6770000,-0.0271
11/7/2022,18450,19250,19700,18400,5980000,-0.0658
11/8/2022,18550,18000,18650,17950,3450000,0.0054
11/9/2022,18400,18350,18900,18100,2690000,-0.0081
11/10/2022,17500,18000,18200,17150,5650000,-0.0489
11/11/2022,17500,17800,17950,16500,4920000,0
11/14/2022,17400,17050,17650,16400,4050000,-0.0057
11/15/2022,17000,17000,17200,16200,4760000,-0.023
11/16/2022,18000,16250,18150,16250,3640000,0.0588
11/17/2022,18450,18400,18800,18200,3260000,0.025
11/18/2022,18400,18450,18600,17900,2570000,-0.0027
11/21/2022,18500,18500,18900,18350,2450000,0.0054
11/22/2022,18200,18350,19000,18150,4850000,-0.0162
11/23/2022,17900,18400,18400,17900,1920000,-0.0165
11/24/2022,17850,17800,17950,17500,2190000,-0.0028
11/25/2022,18300,18200,18300,18000,3620000,0.0252
11/28/2022,19050,18750,19300,18400,6160000,0.041
11/29/2022,18950,19150,19300,18600,5560000,-0.0052
11/30/2022,20250,19150,20250,18950,11710000,0.0686
12/1/2022,20000,20850,20950,19950,10030000,-0.0123
12/2/2022,21400,19850,21400,19800,8820000,0.07
12/5/2022,21900,22000,22250,21450,8780000,0.0234
12/6/2022,20400,21950,22000,20400,11260000,-0.0685
12/7/2022,20450,20400,20700,20000,4990000,0.0025
12/8/2022,20950,20900,21800,20600,6290000,0.0244
12/9/2022,20950,21000,21150,20600,5120000,0
12/12/2022,20350,21000,21300,20300,4650000,-0.0286
12/13/2022,20750,20250,20750,20000,5060000,0.0197
12/14/2022,20600,20900,21000,20600,5270000,-0.0072
12/15/2022,21000,20700,21500,20600,5960000,0.0194
12/16/2022,20800,20700,21100,20700,4730000,-0.0095
12/19/2022,20750,20850,21550,20750,5530000,-0.0024
12/20/2022,19700,20650,20750,19550,5750000,-0.0506
12/21/2022,19700,19800,20200,18800,3330000,0
12/22/2022,19950,20000,20200,19500,2190000,0.0127
12/23/2022,19650,19850,19950,19400,1620000,-0.015
12/26/2022,18350,19650,19800,18300,3330000,-0.0662
12/27/2022,19000,18300,19000,18300,1880000,0.0354
12/28/2022,19000,18850,19250,18650,1700000,0
12/29/2022,18900,18750,19200,18750,1380000,-0.0053
12/30/2022,19000,19100,19250,18900,1430000,0.0053
