Date,Close,Open,High,Low,Vol.,Change %
30-08-22,86000,82500,86000,82500,2500000,4.24%
31-08-22,84000,86000,86500,84000,1060000,-2.33%
05-09-22,82600,84000,84300,82500,1550000,-1.67%
06-09-22,82700,82600,84000,82100,1030000,0.12%
07-09-22,80000,82000,82500,79800,2290000,-3.26%
08-09-22,78000,80900,80900,78000,1070000,-2.50%
09-09-22,78800,78500,79300,78200,1030000,1.03%
12-09-22,79100,79600,79700,78800,700800,0.38%
13-09-22,78600,79400,79400,78600,1190000,-0.63%
14-09-22,78300,77200,79500,77000,1090000,-0.38%
15-09-22,79200,78500,79300,78100,611900,1.15%
16-09-22,80000,79300,80000,78500,1520000,1.01%
19-09-22,78800,79000,80200,78000,938500,-1.50%
20-09-22,79200,78800,80000,78600,521200,0.51%
21-09-22,78900,79300,79600,77900,499200,-0.38%
22-09-22,78000,77700,78600,77500,1180000,-1.14%
23-09-22,75900,77200,77700,75800,1030000,-2.69%
26-09-22,75000,75100,77000,74100,1260000,-1.19%
27-09-22,74300,76000,76000,74200,653400,-0.93%
28-09-22,75000,74000,75000,73800,587700,0.94%
29-09-22,74000,76000,76000,74000,587800,-1.33%
30-09-22,73200,73200,74300,72400,1260000,-1.08%
03-10-22,70600,73500,73800,70300,894900,-3.55%
04-10-22,71300,70000,71900,69500,1280000,0.99%
05-10-22,71500,71400,72000,71100,835000,0.28%
06-10-22,70100,72000,72000,69900,751500,-1.96%
07-10-22,66700,69600,69600,65300,2110000,-4.85%
10-10-22,65100,66500,67700,64100,1320000,-2.40%
11-10-22,62000,65300,66000,62000,1160000,-4.76%
12-10-22,64000,63000,65300,62200,1520000,3.23%
13-10-22,66500,64100,66500,62700,1600000,3.91%
14-10-22,68100,68500,68500,67300,1600000,2.41%
17-10-22,66300,67300,68000,65500,1240000,-2.64%
18-10-22,67700,68000,68000,67300,885000,2.11%
19-10-22,67900,67900,68000,67300,627400,0.30%
20-10-22,69200,67900,70000,67100,1520000,1.91%
21-10-22,68000,69200,70700,68000,1280000,-1.73%
24-10-22,68000,69500,69500,65800,670100,0.00%
25-10-22,69900,66000,70600,66000,1540000,2.79%
26-10-22,70000,70600,70600,68500,591400,0.14%
27-10-22,71700,70500,72900,69300,1300000,2.43%
28-10-22,71600,72500,74500,71600,1560000,-0.14%
31-10-22,73500,73500,73500,72500,659400,2.65%
01-11-22,75000,74000,75000,73300,826100,2.04%
02-11-22,73600,74000,74500,72000,1260000,-1.87%
03-11-22,73000,72000,73400,72000,726600,-0.82%
04-11-22,71800,71500,72500,68900,1540000,-1.64%
07-11-22,71800,71800,73000,71100,1230000,0.00%
08-11-22,72600,72000,75000,71600,1660000,1.11%
09-11-22,74000,73500,74200,72600,1210000,1.93%
10-11-22,72800,73900,73900,71600,958500,-1.62%
11-11-22,75500,73000,75500,73000,1310000,3.71%
14-11-22,75100,75500,76500,74100,1540000,-0.53%
15-11-22,75000,74400,76400,72100,1580000,-0.13%
16-11-22,75100,70300,78000,70300,2350000,0.13%
17-11-22,76500,76100,76600,75500,1650000,1.86%
18-11-22,76500,75900,76900,73600,1560000,0.00%
21-11-22,75000,76500,76500,75000,1110000,-1.96%
22-11-22,73500,74500,76000,72500,1940000,-2.00%
23-11-22,73500,73000,73500,72400,794200,0.00%
24-11-22,73000,73500,74000,72500,1080000,-0.68%
25-11-22,73100,73100,73600,72800,1680000,0.14%
28-11-22,76700,74500,77000,73800,1340000,4.92%
29-11-22,79800,76000,79800,76000,1710000,4.04%
30-11-22,81000,80300,81000,77000,1320000,1.50%
01-12-22,80000,80900,81400,79200,1180000,-1.23%
02-12-22,85000,79900,85000,79300,1240000,6.25%
05-12-22,85000,84100,87000,82500,1660000,0.00%
06-12-22,80000,85000,85200,80000,1310000,-5.88%
07-12-22,78500,80000,82000,78000,1460000,-1.88%
08-12-22,77000,79000,81000,77000,2110000,-1.91%
09-12-22,77300,78400,79200,77100,1680000,0.39%
12-12-22,77400,78800,80500,77400,2110000,0.13%
13-12-22,78200,78100,79300,77900,2230000,1.03%
14-12-22,78800,79700,79700,78500,1080000,0.77%
15-12-22,79500,78800,80700,78600,1250000,0.89%
16-12-22,79700,79500,82900,78900,3160000,0.25%
19-12-22,79200,80000,81000,79000,757500,-0.63%
20-12-22,79000,79700,82000,79000,1420000,-0.25%
21-12-22,78700,81400,81400,78700,962000,-0.38%
22-12-22,79300,79500,81100,79300,1070000,0.76%
23-12-22,79100,80200,81200,79100,1080000,-0.25%
26-12-22,78900,79200,80800,78900,1200000,-0.25%
27-12-22,79100,80200,80500,78900,1060000,0.25%
28-12-22,80000,80400,82000,79500,1170000,1.14%
29-12-22,80700,82300,82500,80500,1240000,0.88%
30-12-22,80000,82900,83100,80000,1510000,-0.87%
03-01-23,82600,80200,82600,80200,1090000,3.25%
04-01-23,82800,82900,82900,81800,837900,0.24%
05-01-23,84000,82800,84000,82500,1080000,1.45%
06-01-23,84000,84000,84800,83900,1130000,0.00%
09-01-23,86900,85800,86900,84800,1670000,3.45%
10-01-23,87300,86200,89900,86200,2110000,0.46%
11-01-23,85100,87300,87300,85100,983000,-2.52%
12-01-23,84800,85200,85200,83800,1880000,-0.35%
13-01-23,85800,85200,86500,85200,822000,1.18%
16-01-23,87300,86000,88500,86000,735200,1.75%
17-01-23,89400,88500,89400,87300,644600,2.41%
18-01-23,90000,90000,91000,89400,834000,0.67%
19-01-23,93000,89500,96000,87500,1720000,3.33%
27-01-23,93000,93000,94600,91500,1550000,0.00%
30-01-23,89900,92100,92500,89800,1050000,-3.33%
31-01-23,91900,89900,91900,87800,1450000,2.22%
01-02-23,89100,92000,92500,89100,1140000,-3.05%
02-02-23,90600,88600,92000,88600,984600,1.68%
03-02-23,93000,90300,93000,89100,893400,2.65%
06-02-23,96000,92600,96300,91500,1150000,3.23%
07-02-23,92000,95300,95500,92000,1200000,-4.17%
08-02-23,94200,92100,96200,92100,884800,2.39%
09-02-23,93000,93800,95000,93000,759400,-1.27%
10-02-23,94500,94500,94500,92800,647700,1.61%
13-02-23,93500,94800,95400,92000,872700,-1.06%
14-02-23,92500,93500,93500,91200,1140000,-1.07%
15-02-23,93000,92500,94200,91200,899300,0.54%
16-02-23,92400,93000,94000,92200,776600,-0.65%
17-02-23,93000,93000,93300,92000,918900,0.65%
20-02-23,93800,93000,94500,93000,1100000,0.86%
21-02-23,94200,94200,94900,94000,675500,0.43%
22-02-23,93000,94200,94300,92500,1030000,-1.27%
23-02-23,93300,93000,94000,91200,1030000,0.32%
24-02-23,93500,93000,94000,90000,631400,0.21%
27-02-23,92800,93000,93500,91700,501000,-0.75%
28-02-23,93500,93100,93700,92600,565800,0.75%
01-03-23,93000,92300,93400,92200,729700,-0.53%
02-03-23,93200,93000,93800,91800,984700,0.22%
03-03-23,90900,91800,92800,90900,798600,-2.47%
06-03-23,91000,91000,92200,91000,711900,0.11%
07-03-23,91900,91500,92500,91100,970300,0.99%
08-03-23,92200,91000,92200,90700,871900,0.33%
09-03-23,93000,92000,93400,91700,1100000,0.87%
10-03-23,92100,92200,92500,91500,707800,-0.97%
13-03-23,91500,92000,92000,90800,759200,-0.65%
14-03-23,91000,91000,91200,90500,863700,-0.55%
15-03-23,91400,91600,92000,91100,807800,0.44%
16-03-23,91000,91000,92000,89500,806000,-0.44%
17-03-23,89000,91000,91100,89000,2270000,-2.20%
20-03-23,85100,89000,89500,85100,1030000,-4.38%
21-03-23,86500,85400,89900,85400,1060000,1.65%
22-03-23,89000,86600,89900,86600,1060000,2.89%
23-03-23,90700,88800,90700,87300,849500,1.91%
24-03-23,89000,91000,91000,88900,630000,-1.87%
27-03-23,91000,89000,91000,88000,730100,2.25%
28-03-23,91800,90800,92900,90100,845800,0.88%
29-03-23,92300,92500,92500,90500,422800,0.54%
30-03-23,92700,92300,93200,92000,409700,0.43%
31-03-23,91400,92800,93200,90500,950600,-1.40%
03-04-23,92800,91700,92900,91200,736700,1.53%
04-04-23,92000,92800,92900,91600,269900,-0.86%
05-04-23,92100,92300,92300,91100,336000,0.11%
06-04-23,91200,91500,92100,91200,376300,-0.98%
07-04-23,90000,91000,91100,89500,747200,-1.32%
10-04-23,89000,90000,90000,89000,639300,-1.11%
11-04-23,88200,89000,90000,88200,751600,-0.90%
12-04-23,88300,88300,88600,88000,518400,0.11%
13-04-23,88200,88300,88500,87800,491000,-0.11%
14-04-23,88400,88300,89100,88200,414800,0.23%
17-04-23,88400,88400,88500,87800,488900,0.00%
18-04-23,88000,88300,88600,87500,695100,-0.45%
19-04-23,88500,88100,88700,88000,416900,0.57%
20-04-23,88300,88800,88800,88000,257800,-0.23%
21-04-23,87500,88000,88100,87400,356500,-0.91%
24-04-23,87900,88000,88500,87000,505800,0.46%
25-04-23,88300,88200,88500,87500,545800,0.46%
26-04-23,89400,88000,89500,87900,710200,1.25%
27-04-23,90000,88700,90500,88400,580400,0.67%
28-04-23,90500,90000,90500,88800,704700,0.56%
04-05-23,88500,90000,90000,88500,496000,-2.21%
05-05-23,89800,88500,89900,88200,225700,1.47%
08-05-23,93000,90000,93200,89800,1500000,3.56%
09-05-23,92300,93000,93900,92300,563400,-0.75%
10-05-23,92000,91900,93000,91600,417400,-0.33%
11-05-23,91000,92000,92100,91000,505600,-1.09%
12-05-23,92800,91000,92800,90800,710500,1.98%
15-05-23,91700,92000,93000,91200,450500,-1.19%
16-05-23,92600,92000,93100,91300,666100,0.98%
17-05-23,92800,92500,93000,92300,572700,0.22%
18-05-23,95000,92900,96000,92200,1680000,2.37%
19-05-23,94200,94500,94900,92600,439900,-0.84%
22-05-23,93100,93000,93900,92200,622300,-1.17%
23-05-23,92800,93000,93600,92100,568800,-0.32%
24-05-23,92600,92800,92800,91900,342200,-0.22%
25-05-23,93200,92600,94000,91400,606600,0.65%
26-05-23,92000,93200,93500,92000,283700,-1.29%
29-05-23,93100,92000,95000,92000,590500,1.20%
30-05-23,94500,93100,94800,92400,564500,1.50%
31-05-23,94000,93900,94100,93100,380100,-0.53%
01-06-23,93900,94600,94600,93200,646300,-0.11%
02-06-23,94900,93900,95000,93300,737800,1.06%
05-06-23,98000,95200,98700,95200,1300000,3.27%
06-06-23,99000,98000,99000,96500,759500,1.02%
07-06-23,97000,99000,99000,97000,749600,-2.02%
08-06-23,100000,97000,101700,97000,1340000,3.09%
09-06-23,100500,100000,102000,99000,820200,0.50%
12-06-23,101000,99900,101500,98100,435100,0.50%
13-06-23,102500,100000,103000,99700,838900,1.49%
14-06-23,102600,102400,104000,101500,840500,0.10%
15-06-23,103500,102500,103700,101600,912200,0.88%
16-06-23,105000,104200,106400,103200,1330000,1.45%
19-06-23,101700,103600,104100,101700,1140000,-3.14%
20-06-23,99900,101100,101100,99800,1780000,-1.77%
21-06-23,100000,99700,100500,99700,1190000,0.10%
22-06-23,100400,102000,102000,99900,716500,0.40%
23-06-23,99900,100400,100400,99500,705200,-0.50%
26-06-23,100000,99100,100900,99100,807200,0.10%
27-06-23,100000,100000,101000,99700,685900,0.00%
28-06-23,101100,100000,102200,99800,821200,1.10%
29-06-23,101900,101800,103000,101100,640600,0.79%
30-06-23,100000,101100,101800,100000,556600,-1.86%
03-07-23,100000,100000,100800,99800,490100,0.00%
04-07-23,100000,100700,101900,99900,682700,0.00%
05-07-23,102000,101000,102500,100300,953900,2.00%
06-07-23,100700,102100,102200,100500,1020000,-1.27%
07-07-23,105000,100500,105000,100400,1060000,4.27%
10-07-23,102700,104900,104900,102300,915100,-2.19%
11-07-23,103000,101800,105000,101800,887600,0.29%
12-07-23,104000,102700,104500,102700,742800,0.97%
13-07-23,104900,105000,105000,103700,928300,0.87%
14-07-23,105000,104900,105000,104000,797700,0.10%
17-07-23,104800,105000,105000,104200,791600,-0.19%
18-07-23,104300,104900,105000,104300,590000,-0.48%
19-07-23,106500,104600,107100,104600,926200,2.11%
20-07-23,105000,105500,106400,103600,771600,-1.41%
21-07-23,105000,105000,105000,104000,663400,0.00%
24-07-23,88569,88992,89246,88484,954840,-15.65%
25-07-23,91700,90400,92500,90300,2370000,3.54%
26-07-23,93400,91900,93400,91900,1150000,1.85%
27-07-23,92700,93700,93700,92500,957200,-0.75%
28-07-23,93000,92700,93000,91800,1120000,0.32%
31-07-23,91600,93000,93200,91600,1470000,-1.51%
01-08-23,91200,91600,92800,91200,1280000,-0.44%
02-08-23,91500,91200,91500,91000,1060000,0.33%
03-08-23,90600,91500,91500,90500,837900,-0.98%
04-08-23,90100,90700,91100,90100,1230000,-0.55%
07-08-23,90800,90100,90800,90000,1110000,0.78%
08-08-23,90700,90800,91200,90100,823400,-0.11%
09-08-23,90200,90700,90900,90100,591600,-0.55%
10-08-23,88500,90500,90500,88500,1340000,-1.88%
11-08-23,90400,88500,90400,88500,920800,2.15%
14-08-23,89000,90300,90300,89000,1470000,-1.55%
15-08-23,88900,90000,90000,88500,1150000,-0.11%
16-08-23,89200,88800,89400,88700,727300,0.34%
17-08-23,89400,89200,89800,88600,2150000,0.22%
18-08-23,89500,89800,90300,89000,2220000,0.11%
21-08-23,89800,89700,90200,89200,1710000,0.34%
22-08-23,88400,89500,89700,87800,1830000,-1.56%
23-08-23,86300,88900,88900,86100,1750000,-2.38%
24-08-23,87000,86300,88200,86000,902800,0.81%
25-08-23,86200,86200,87000,86000,1400000,-0.92%
28-08-23,87000,86400,87500,86200,1380000,0.93%
29-08-23,88400,87000,88500,86900,1390000,1.61%
30-08-23,89100,88500,89500,88500,1350000,0.79%
31-08-23,89100,89100,89600,88300,1530000,0.00%
05-09-23,90100,89100,90700,89100,1940000,1.12%
06-09-23,90200,90200,90200,89700,2020000,0.11%
07-09-23,89500,90000,90800,89500,1770000,-0.78%
08-09-23,89500,89500,89500,89100,1340000,0.00%
11-09-23,88500,89600,90000,88000,1650000,-1.12%
12-09-23,89900,89000,90000,88900,1570000,1.58%
13-09-23,89100,90000,90000,88900,1580000,-0.89%
14-09-23,89100,89000,89500,88100,1510000,0.00%
15-09-23,89800,88900,89800,88600,2140000,0.79%
18-09-23,88800,89500,89700,88300,718100,-1.11%
19-09-23,88100,88800,89200,86000,1120000,-0.79%
20-09-23,88000,88100,88400,86400,786000,-0.11%
21-09-23,87000,88000,88000,86800,1070000,-1.14%
22-09-23,89300,86400,89500,86000,2410000,2.64%
25-09-23,89300,89000,89500,88300,2210000,0.00%
26-09-23,87000,89200,89400,86900,1660000,-2.58%
27-09-23,87800,87600,89000,87000,1200000,0.92%
28-09-23,88000,87200,88300,86600,1070000,0.23%
29-09-23,87500,88300,88300,87100,449300,-0.57%
02-10-23,86500,87100,87200,86500,765700,-1.14%
03-10-23,86300,86500,86700,85800,882600,-0.23%
04-10-23,86300,86300,86300,85300,923800,0.00%
05-10-23,84500,86000,86000,84500,890000,-2.09%
06-10-23,85400,84500,85400,83500,800900,1.07%
09-10-23,84600,85400,85400,84000,1100000,-0.94%
10-10-23,86100,84600,86200,84600,734100,1.77%
11-10-23,86500,86200,86500,85700,719400,0.46%
12-10-23,86000,86900,86900,85500,714100,-0.58%
13-10-23,86600,86000,86600,85500,663100,0.70%
16-10-23,86100,85600,86600,85600,332300,-0.58%
17-10-23,85900,86100,86500,85500,363400,-0.23%
18-10-23,85900,85500,86000,85000,1150000,0.00%
19-10-23,84500,85500,86000,84100,1360000,-1.63%
20-10-23,84800,83500,85300,82700,938400,0.36%
23-10-23,84500,84500,84500,82500,966600,-0.35%
24-10-23,86000,84500,86500,83900,994000,1.78%
25-10-23,85800,85100,85800,84600,660100,-0.23%
26-10-23,84500,85000,86000,83500,1420000,-1.52%
27-10-23,85000,84600,85000,83800,773400,0.59%
30-10-23,85900,83500,86000,83500,592900,1.06%
31-10-23,86800,85900,86900,84900,1350000,1.05%
01-11-23,87800,86800,87800,86100,1480000,1.15%
02-11-23,89000,88000,89000,86600,1060000,1.37%
03-11-23,88900,89000,89400,88100,1090000,-0.11%
06-11-23,89500,88900,89800,88500,774800,0.67%
07-11-23,88300,89000,89300,88300,413900,-1.34%
08-11-23,89500,88000,89700,87900,1270000,1.36%
09-11-23,87900,89500,89500,87900,1170000,-1.79%
10-11-23,86000,87100,87500,86000,1350000,-2.16%
13-11-23,85500,86000,86100,85400,937700,-0.58%
14-11-23,86000,86000,86500,85400,987500,0.58%
15-11-23,87700,86500,87700,86500,4070000,1.98%
16-11-23,88000,87000,88000,86700,1280000,0.34%
17-11-23,85600,87800,87900,85500,1590000,-2.73%
20-11-23,86100,85600,87000,85000,1100000,0.58%
21-11-23,86600,86100,86700,85800,1150000,0.58%
22-11-23,86700,86300,86700,85500,1010000,0.12%
23-11-23,85500,86700,86800,85500,647200,-1.38%
24-11-23,86000,85500,86000,85000,734500,0.58%
27-11-23,85800,86000,86000,85100,443000,-0.23%
28-11-23,85800,85500,85900,84800,779400,0.00%
29-11-23,85100,85400,85900,85100,733100,-0.82%
30-11-23,84700,85100,85400,84700,927600,-0.47%
01-12-23,85000,84900,85000,84100,714700,0.35%
04-12-23,86000,85400,86200,84800,888100,1.18%
05-12-23,85400,86000,86100,84800,992800,-0.70%
06-12-23,85900,85300,86000,85000,638000,0.59%
07-12-23,85200,85700,86000,85000,992300,-0.81%
08-12-23,85000,85200,85500,85000,1180000,-0.23%
11-12-23,84200,85000,85300,84100,1400000,-0.94%
12-12-23,84200,84700,84700,84000,1010000,0.00%
13-12-23,83700,84200,84500,83700,1150000,-0.59%
14-12-23,84400,84000,84500,84000,840600,0.84%
15-12-23,82200,84000,84400,82200,2530000,-2.61%
18-12-23,81500,82800,82900,81500,1800000,-0.85%
19-12-23,81200,81500,81500,80100,1960000,-0.37%
20-12-23,81100,81200,81300,80500,1870000,-0.12%
